,userId,movieId,rating,movie_idx
16358,24,3948,3.5,167
16359,24,3949,4.5,146
16366,24,3996,4.0,103
16368,24,4011,5.0,154
16371,24,4022,5.0,136
16374,24,4027,0.5,151
16377,24,4226,3.5,41
16381,24,4306,4.0,36
16400,24,4878,5.0,109
16401,24,4886,3.5,67
16403,24,4896,3.5,115
16404,24,4963,4.0,91
16405,24,4973,4.0,89
16407,24,4993,4.0,19
16408,24,4995,4.0,81
16416,24,5218,4.5,186
16420,24,5349,3.5,83
16422,24,5378,4.0,159
16423,24,5418,3.5,100
16424,24,5445,3.5,88
16431,24,5618,4.0,180
16438,24,5816,3.5,129
16445,24,5952,4.0,25
16448,24,5989,4.5,97
16457,24,6365,4.5,148
16459,24,6377,3.5,54
16465,24,6539,4.0,44
16475,24,6874,4.0,70
16486,24,7153,4.5,26
16494,24,7361,5.0,71
16497,24,7438,4.0,105
16505,24,8360,4.0,160
16507,24,8368,4.0,153
16524,24,8961,3.5,78
16560,24,32587,4.5,193
16569,24,33794,4.0,92
16589,24,44191,4.0,137
16604,24,48516,5.0,114
16605,24,48780,5.0,170
16645,24,58559,3.5,43
16647,24,59315,3.5,152
16651,24,60069,5.0,122
16676,24,68157,4.0,175
16679,24,68954,3.5,119
16695,24,72998,4.0,145
16709,24,79132,5.0,51
17259,28,16,4.5,197
17261,28,34,2.5,74
17262,28,39,4.0,121
17265,28,104,3.5,139
17270,28,318,4.5,1
17272,28,356,5.0,0
17273,28,364,3.5,32
17274,28,410,4.0,191
17275,28,480,2.5,6
17276,28,500,4.0,48
17277,28,551,4.0,155
17279,28,588,4.5,27
17280,28,593,0.5,3
17281,28,595,3.0,46
17282,28,597,4.0,61
17290,28,1036,2.0,47
17293,28,1197,3.5,52
17294,28,1206,1.5,86
17300,28,1517,4.0,134
17305,28,1580,3.0,37
17309,28,1682,4.0,77
17311,28,1704,4.0,53
17312,28,1721,4.0,58
17327,28,2174,4.5,163
17329,28,2329,3.5,72
17331,28,2355,4.0,161
17337,28,2571,0.5,4
17340,28,2617,3.5,178
17341,28,2683,3.0,85
17347,28,2858,4.0,14
17348,28,2916,3.0,174
17349,28,2918,3.5,110
17350,28,2959,5.0,10
17351,28,2987,3.5,142
17376,28,3897,4.0,195
17377,28,3948,1.0,167
17378,28,3949,3.0,146
17383,28,4011,3.0,154
17393,28,4226,3.5,41
17402,28,4306,3.0,36
17416,28,4878,4.0,109
17417,28,4886,3.0,67
17419,28,4896,4.0,115
17421,28,4963,4.5,91
17424,28,4995,4.0,81
17428,28,5218,3.5,186
17431,28,5418,0.5,100
17432,28,5445,2.0,88
17443,28,5816,4.0,129
17447,28,5989,4.0,97
17456,28,6365,1.0,148
17458,28,6377,4.0,54
17461,28,6539,3.0,44
17468,28,6874,3.5,70
17483,28,7361,3.5,71
17485,28,7438,3.0,105
17488,28,8360,2.0,160
17490,28,8368,4.0,153
17501,28,8961,1.0,78
17516,28,33794,2.0,92
17553,28,48516,4.5,114
17555,28,48780,4.0,170
17592,28,58559,4.0,43
17597,28,59315,2.0,152
17601,28,60069,3.5,122
17625,28,68157,4.5,175
17627,28,68954,4.0,119
17642,28,72998,2.0,145
17658,28,79132,4.5,51
21083,31,1,3.0,11
21084,31,2,3.5,104
21085,31,6,5.0,127
21087,31,21,4.0,172
21090,31,34,4.0,74
21091,31,47,4.0,15
21092,31,50,3.0,13
21095,31,95,2.5,192
21096,31,104,3.0,139
21098,31,110,4.0,7
21100,31,150,5.0,17
21102,31,161,4.0,125
21105,31,165,4.0,49
21106,31,185,3.0,99
21108,31,208,4.0,95
21112,31,260,4.0,5
21116,31,288,2.0,157
21117,31,292,3.0,131
21118,31,293,5.0,64
21119,31,296,4.0,2
21122,31,318,4.0,1
21124,31,339,3.0,140
21125,31,349,4.0,102
21128,31,356,4.0,0
21130,31,364,4.0,32
21134,31,377,4.0,34
21135,31,380,4.0,30
21138,31,434,3.0,132
21140,31,454,4.0,133
21141,31,457,4.0,22
21144,31,480,4.0,6
21145,31,500,4.0,48
21147,31,527,5.0,9
21149,31,539,3.0,117
21150,31,541,3.0,79
21153,31,587,3.5,96
21154,31,588,3.0,27
21155,31,590,5.0,38
21156,31,593,4.0,3
21157,31,595,5.0,46
21158,31,597,5.0,61
21160,31,608,5.0,28
21163,31,648,4.0,39
21166,31,733,3.0,84
21167,31,736,3.0,80
21168,31,780,4.0,16
21176,31,858,5.0,21
21178,31,912,4.0,135
21180,31,919,4.0,156
21182,31,924,4.0,108
21195,31,1036,4.0,47
21197,31,1073,4.0,90
21200,31,1089,3.0,68
21205,31,1097,4.0,82
21206,31,1101,4.5,196
21210,31,1193,3.0,65
21211,31,1196,3.0,12
21212,31,1198,4.0,18
21213,31,1200,4.5,76
21216,31,1210,3.5,20
21217,31,1213,3.0,75
21218,31,1214,4.0,45
21219,31,1221,3.0,73
21224,31,1240,3.0,69
21226,31,1246,3.0,184
21230,31,1265,3.0,50
21232,31,1270,3.0,33
21235,31,1291,3.0,56
21238,31,1307,3.5,187
21242,31,1387,4.0,168
21243,31,1393,4.0,188
21254,31,1580,3.0,37
21255,31,1584,5.0,198
21258,31,1610,5.0,169
21261,31,1617,4.0,141
21263,31,1653,2.0,185
21266,31,1682,4.0,77
21269,31,1704,4.0,53
21270,31,1721,4.0,58
21282,31,1961,4.0,149
21289,31,2028,5.0,24
21318,31,2571,4.0,4
21321,31,2617,2.0,178
21323,31,2628,4.0,57
21326,31,2683,0.5,85
21331,31,2716,4.0,87
21336,31,2797,4.0,164
21340,31,2858,4.0,14
21365,31,3147,3.5,101
21398,31,3578,4.0,35
21421,31,3948,2.5,167
21430,31,4011,3.0,154
21434,31,4022,4.0,136
21436,31,4027,2.0,151
21451,31,4226,3.0,41
21457,31,4306,3.0,36
21495,31,4886,4.0,67
21497,31,4896,3.0,115
21502,31,4963,3.0,91
21505,31,4993,3.0,19
21507,31,4995,5.0,81
21523,31,5218,4.0,186
21534,31,5349,3.5,83
21539,31,5378,4.0,159
21542,31,5418,4.0,100
21545,31,5445,3.0,88
21569,31,5952,4.0,25
21572,31,5989,4.0,97
21585,31,6377,4.0,54
21592,31,6539,3.5,44
21605,31,6874,2.0,70
21618,31,7153,5.0,26
21637,31,8961,4.5,78
21684,31,48516,3.0,114
24900,16,1,5.0,11
24901,16,2,3.5,104
24904,16,16,3.0,197
24905,16,19,2.0,177
24907,16,39,4.0,121
24908,16,47,4.5,15
24910,16,50,4.0,13
24912,16,104,2.5,139
24914,16,150,4.0,17
24915,16,153,3.0,59
24918,16,161,3.5,125
24919,16,185,2.5,99
24921,16,223,2.5,120
24926,16,253,4.0,107
24928,16,260,2.5,5
24930,16,296,5.0,2
24932,16,318,5.0,1
24934,16,339,4.0,140
24936,16,344,4.0,40
24939,16,356,5.0,0
24941,16,364,4.0,32
24942,16,367,3.0,42
24943,16,377,3.0,34
24944,16,380,3.0,30
24945,16,410,2.5,191
24946,16,454,2.5,133
24948,16,480,3.5,6
24949,16,500,5.0,48
24952,16,527,4.5,9
24953,16,539,3.5,117
24955,16,551,4.0,155
24958,16,586,3.0,93
24959,16,587,3.5,96
24960,16,588,4.0,27
24961,16,592,3.0,23
24962,16,593,5.0,3
24964,16,595,5.0,46
24966,16,597,4.5,61
24967,16,608,4.0,28
24969,16,648,4.0,39
24975,16,736,4.0,80
24976,16,750,4.0,143
24978,16,780,3.5,16
24980,16,788,0.5,199
24983,16,858,5.0,21
24989,16,904,5.0,190
24995,16,912,5.0,135
25000,16,919,5.0,156
25004,16,924,1.5,108
25025,16,1036,4.0,47
25028,16,1073,5.0,90
25032,16,1089,4.0,68
25035,16,1097,3.0,82
25037,16,1136,4.5,60
25041,16,1193,4.0,65
25042,16,1196,3.0,12
25043,16,1197,5.0,52
25044,16,1198,3.5,18
25046,16,1206,1.0,86
25048,16,1210,3.0,20
25050,16,1213,4.0,75
25051,16,1214,2.5,45
25052,16,1219,5.0,194
25053,16,1220,3.0,189
25054,16,1221,4.0,73
25064,16,1258,4.0,106
25066,16,1265,4.0,50
25067,16,1270,5.0,33
25074,16,1291,3.0,56
25077,16,1307,3.5,187
25086,16,1387,3.0,168
25087,16,1393,3.0,188
25095,16,1517,3.0,134
25096,16,1527,2.5,94
25101,16,1580,3.5,37
25104,16,1653,3.0,185
25105,16,1682,3.5,77
25108,16,1704,5.0,53
25109,16,1721,5.0,58
25110,16,1732,3.0,116
25117,16,1923,1.0,118
25127,16,1961,5.0,149
25129,16,1968,3.5,98
25136,16,2011,4.0,181
25137,16,2012,3.0,173
25153,16,2115,3.0,111
25161,16,2174,4.0,163
25174,16,2355,3.0,161
25179,16,2396,5.0,162
25185,16,2502,3.0,150
25188,16,2571,3.0,4
25191,16,2617,3.5,178
25192,16,2628,2.0,57
25196,16,2683,1.0,85
25201,16,2706,2.5,126
25202,16,2716,4.0,87
25212,16,2791,3.0,179
25213,16,2797,5.0,164
25217,16,2858,4.0,14
25220,16,2918,4.0,110
25221,16,2959,4.0,10
25222,16,2987,4.5,142
25223,16,2997,3.0,138
25232,16,3114,3.5,144
25270,16,3793,4.5,63
25277,16,3897,3.0,195
25280,16,3948,4.0,167
25292,16,4022,3.0,136
25294,16,4027,3.0,151
25303,16,4306,4.0,36
25318,16,4886,5.0,67
25319,16,4896,5.0,115
25321,16,4963,4.0,91
25324,16,4993,2.0,19
25326,16,4995,4.0,81
25331,16,5218,3.0,186
25336,16,5349,3.5,83
25337,16,5378,2.5,159
25339,16,5418,3.5,100
25342,16,5445,5.0,88
25351,16,5816,5.0,129
25353,16,5952,2.0,25
25357,16,5989,4.5,97
25369,16,6365,2.5,148
25371,16,6377,4.0,54
25379,16,6539,5.0,44
25395,16,6874,3.5,70
25415,16,7153,2.0,26
25427,16,7361,4.0,71
25432,16,7438,3.0,105
25438,16,8360,4.0,160
25439,16,8368,3.5,153
25461,16,8961,4.0,78
25497,16,33794,4.0,92
25527,16,44191,5.0,137
25555,16,48516,4.0,114
25557,16,48780,4.5,170
25610,16,58559,5.0,43
25614,16,59315,3.5,152
25652,16,68157,3.5,175
25654,16,68954,4.0,119
25678,16,72998,2.5,145
25697,16,79132,5.0,51
26092,12,1,4.0,11
26093,12,6,4.5,127
26094,12,10,3.5,66
26096,12,16,5.0,197
26099,12,21,2.5,172
26104,12,32,4.0,31
26109,12,47,4.0,15
26110,12,50,4.5,13
26119,12,104,3.0,139
26120,12,110,3.5,7
26121,12,111,4.5,123
26123,12,141,4.0,183
26124,12,150,2.5,17
26125,12,153,3.5,59
26126,12,161,3.0,125
26129,12,165,3.0,49
26136,12,185,3.0,99
26141,12,223,4.5,120
26143,12,231,0.5,62
26147,12,253,3.0,107
26148,12,260,3.5,5
26150,12,288,4.5,157
26151,12,293,4.5,64
26152,12,296,5.0,2
26156,12,316,2.5,55
26157,12,318,4.5,1
26161,12,339,3.0,140
26165,12,356,5.0,0
26168,12,377,2.5,34
26169,12,380,3.0,30
26176,12,457,3.5,22
26180,12,480,3.5,6
26187,12,527,4.0,9
26189,12,541,4.0,79
26192,12,586,3.5,93
26193,12,589,2.0,8
26194,12,590,4.5,38
26195,12,592,3.5,23
26196,12,593,4.5,3
26197,12,597,3.5,61
26199,12,608,5.0,28
26201,12,648,4.0,39
26206,12,733,3.0,84
26209,12,750,5.0,143
26211,12,778,4.5,130
26212,12,780,1.5,16
26215,12,788,2.0,199
26219,12,858,4.5,21
26227,12,904,4.0,190
26229,12,912,5.0,135
26230,12,919,4.0,156
26232,12,924,5.0,108
26236,12,1036,4.0,47
26240,12,1073,4.0,90
26241,12,1080,2.0,171
26242,12,1089,5.0,68
26245,12,1097,2.0,82
26246,12,1101,3.5,196
26251,12,1136,4.0,60
26258,12,1193,4.0,65
26259,12,1196,3.0,12
26260,12,1197,3.5,52
26261,12,1198,3.5,18
26263,12,1200,4.5,76
26265,12,1206,5.0,86
26267,12,1208,5.0,113
26268,12,1210,2.5,20
26269,12,1213,5.0,75
26270,12,1214,4.5,45
26273,12,1219,3.0,194
26274,12,1220,3.5,189
26275,12,1221,4.5,73
26276,12,1222,5.0,128
26283,12,1240,2.0,69
26287,12,1246,4.5,184
26293,12,1258,4.5,106
26296,12,1265,4.5,50
26298,12,1270,3.0,33
26307,12,1291,3.5,56
26320,12,1391,4.0,182
26321,12,1393,3.5,188
26339,12,1517,2.0,134
26340,12,1527,4.5,94
26348,12,1580,2.5,37
26349,12,1584,0.5,198
26356,12,1610,4.0,169
26359,12,1617,3.5,141
26368,12,1653,3.5,185
26373,12,1682,3.0,77
26377,12,1704,4.0,53
26383,12,1732,4.5,116
26390,12,1784,4.5,147
26406,12,1917,0.5,158
26410,12,1923,3.0,118
26415,12,1961,4.0,149
26418,12,1968,5.0,98
26423,12,2012,3.0,173
26427,12,2028,3.0,24
26435,12,2115,4.0,111
26445,12,2174,3.5,163
26464,12,2329,4.5,72
26470,12,2355,3.5,161
26475,12,2396,4.5,162
26486,12,2502,4.5,150
26498,12,2571,5.0,4
26507,12,2617,2.0,178
26509,12,2628,1.5,57
26512,12,2683,4.0,85
26519,12,2706,2.0,126
26528,12,2762,4.0,29
26542,12,2858,5.0,14
26547,12,2916,3.0,174
26548,12,2918,4.5,110
26554,12,2959,5.0,10
26565,12,2997,5.0,138
26586,12,3114,4.0,144
26588,12,3147,4.0,101
26647,12,3578,3.5,35
26680,12,3793,2.5,63
26699,12,3897,4.0,195
26708,12,3948,1.5,167
26709,12,3949,4.0,146
26726,12,3996,4.5,103
26731,12,4011,4.5,154
26738,12,4022,2.5,136
26740,12,4027,4.5,151
26762,12,4226,4.5,41
26776,12,4306,4.0,36
26833,12,4878,4.5,109
26836,12,4886,4.5,67
26839,12,4896,4.0,115
26848,12,4963,4.0,91
26849,12,4973,4.5,89
26854,12,4993,3.0,19
26855,12,4995,4.0,81
26873,12,5218,3.5,186
26889,12,5349,3.0,83
26891,12,5378,3.0,159
26894,12,5418,2.0,100
26900,12,5445,3.0,88
26919,12,5618,4.5,180
26937,12,5816,3.5,129
26947,12,5952,3.0,25
26984,12,6365,2.0,148
26992,12,6539,2.5,44
27014,12,6874,4.0,70
27035,12,7153,1.0,26
27043,12,7361,4.5,71
27045,12,7438,4.5,105
27051,12,8360,3.0,160
27061,12,32587,4.5,193
27063,12,33794,3.5,92
27066,12,44191,4.0,137
30885,30,1,4.0,11
30886,30,2,2.0,104
30888,30,6,2.0,127
30890,30,10,4.0,66
30892,30,19,1.0,177
30895,30,34,4.0,74
30899,30,47,2.0,15
30900,30,50,3.0,13
30905,30,95,3.0,192
30906,30,110,2.0,7
30908,30,141,3.0,183
30909,30,153,2.0,59
30914,30,165,3.0,49
30922,30,208,3.0,95
30925,30,223,4.0,120
30928,30,260,5.0,5
30931,30,292,3.0,131
30932,30,296,2.0,2
30935,30,316,3.0,55
30937,30,329,4.0,112
30938,30,344,3.0,40
30939,30,349,4.0,102
30941,30,356,2.0,0
30942,30,357,3.0,124
30944,30,367,3.0,42
30949,30,380,2.0,30
30952,30,410,3.0,191
30960,30,434,3.0,132
30966,30,457,4.0,22
30975,30,480,4.0,6
30979,30,500,3.0,48
30991,30,551,3.0,155
30996,30,587,3.0,96
30997,30,589,3.0,8
30998,30,590,4.0,38
30999,30,592,2.0,23
31001,30,608,5.0,28
31004,30,648,5.0,39
31012,30,733,3.0,84
31013,30,736,3.0,80
31018,30,780,3.0,16
31022,30,788,2.0,199
31032,30,858,2.0,21
31040,30,919,3.0,156
31060,30,1036,4.0,47
31063,30,1073,3.0,90
31067,30,1080,2.0,171
31070,30,1089,3.0,68
31072,30,1101,4.0,196
31077,30,1136,2.0,60
31081,30,1196,5.0,12
31082,30,1198,5.0,18
31083,30,1200,3.0,76
31085,30,1210,5.0,20
31086,30,1214,3.0,45
31089,30,1221,2.0,73
31090,30,1222,3.0,128
31093,30,1240,2.0,69
31097,30,1259,3.0,165
31098,30,1265,3.0,50
31100,30,1270,3.0,33
31105,30,1291,5.0,56
31112,30,1356,4.0,166
31125,30,1387,4.0,168
31128,30,1391,3.0,182
31142,30,1527,3.0,94
31151,30,1580,5.0,37
31166,30,1610,5.0,169
31170,30,1617,3.0,141
31196,30,1784,4.0,147
31214,30,1917,3.0,158
31224,30,1968,4.0,98
31230,30,2011,3.0,181
31231,30,2012,2.0,173
31235,30,2028,4.0,24
31257,30,2115,5.0,111
31271,30,2174,4.0,163
31309,30,2396,2.0,162
31354,30,2571,3.0,4
31359,30,2617,3.0,178
31361,30,2628,4.0,57
31368,30,2716,4.0,87
31378,30,2762,4.0,29
31398,30,2916,3.0,174
31400,30,2918,3.0,110
31411,30,2987,3.0,142
31430,30,3114,5.0,144
31524,36,1,3.5,11
31525,36,2,2.5,104
31526,36,6,3.5,127
31527,36,10,4.5,66
31528,36,19,2.5,177
31529,36,21,3.5,172
31530,36,32,3.5,31
31532,36,47,3.5,15
31533,36,50,5.0,13
31535,36,95,1.5,192
31536,36,104,3.5,139
31538,36,150,4.0,17
31539,36,153,2.5,59
31540,36,165,4.5,49
31544,36,185,2.0,99
31545,36,208,2.0,95
31546,36,223,4.0,120
31547,36,231,1.5,62
31549,36,253,3.0,107
31550,36,260,5.0,5
31551,36,288,2.0,157
31552,36,292,3.0,131
31553,36,293,4.0,64
31554,36,296,4.0,2
31556,36,316,2.5,55
31558,36,318,5.0,1
31559,36,344,4.0,40
31561,36,364,5.0,32
31562,36,367,3.0,42
31564,36,377,3.5,34
31565,36,380,3.0,30
31567,36,434,3.0,132
31571,36,457,4.5,22
31572,36,480,4.0,6
31574,36,500,2.0,48
31577,36,541,3.5,79
31579,36,586,3.0,93
31580,36,588,4.5,27
31581,36,589,4.5,8
31582,36,592,3.5,23
31583,36,593,4.5,3
31584,36,595,2.5,46
31585,36,608,3.0,28
31587,36,648,4.5,39
31589,36,733,3.5,84
31590,36,736,3.0,80
31592,36,778,4.0,130
31593,36,780,4.0,16
31595,36,788,1.0,199
31597,36,858,4.5,21
31599,36,904,5.0,190
31608,36,1036,5.0,47
31609,36,1073,2.5,90
31611,36,1089,4.0,68
31612,36,1097,2.5,82
31613,36,1136,3.5,60
31614,36,1196,4.5,12
31615,36,1197,3.5,52
31616,36,1198,4.5,18
31617,36,1210,4.0,20
31618,36,1213,2.5,75
31619,36,1219,3.5,194
31620,36,1220,4.5,189
31621,36,1221,4.0,73
31622,36,1240,4.0,69
31623,36,1246,3.5,184
31626,36,1265,3.5,50
31627,36,1270,3.5,33
31630,36,1291,4.5,56
31631,36,1307,2.5,187
31632,36,1356,2.5,166
31635,36,1391,2.5,182
31636,36,1393,3.0,188
31642,36,1517,4.0,134
31643,36,1527,5.0,94
31650,36,1580,3.0,37
31652,36,1617,4.5,141
31656,36,1653,3.0,185
31658,36,1682,3.5,77
31660,36,1704,4.0,53
31661,36,1721,0.5,58
31673,36,1917,3.0,158
31677,36,1923,2.5,118
31680,36,1968,3.0,98
31681,36,2028,4.5,24
31690,36,2115,3.0,111
31704,36,2329,3.5,72
31706,36,2355,3.5,161
31712,36,2502,4.0,150
31715,36,2571,5.0,4
31719,36,2617,3.0,178
31720,36,2628,1.0,57
31721,36,2683,4.0,85
31724,36,2706,2.0,126
31725,36,2716,4.0,87
31729,36,2762,2.0,29
31731,36,2791,4.5,179
31733,36,2858,5.0,14
31737,36,2916,3.5,174
31738,36,2918,3.0,110
31742,36,2959,4.5,10
31743,36,2987,5.0,142
31745,36,2997,4.0,138
31754,36,3114,2.5,144
31771,36,3578,4.5,35
31781,36,3793,3.0,63
31786,36,3949,4.0,146
31790,36,3996,4.0,103
31792,36,4011,4.5,154
31793,36,4022,3.5,136
31796,36,4226,5.0,41
31802,36,4306,4.5,36
31822,36,4878,3.5,109
31823,36,4886,3.5,67
31826,36,4896,2.5,115
31828,36,4963,5.0,91
31830,36,4993,3.5,19
31831,36,4995,4.0,81
31843,36,5349,3.5,83
31844,36,5378,2.0,159
31847,36,5418,4.5,100
31848,36,5445,3.5,88
31856,36,5816,2.5,129
31859,36,5952,3.5,25
31860,36,5989,3.5,97
31869,36,6365,3.0,148
31871,36,6377,3.5,54
31876,36,6539,4.5,44
31885,36,6874,4.5,70
31895,36,7153,3.5,26
31899,36,7361,4.5,71
31902,36,7438,4.0,105
31906,36,8360,4.0,160
31908,36,8368,2.5,153
31925,36,8961,4.0,78
31941,36,32587,4.0,193
31948,36,33794,4.5,92
31970,36,44191,4.5,137
31994,36,48516,4.5,114
31996,36,48780,4.5,170
32035,36,58559,5.0,43
32037,36,59315,5.0,152
32040,36,60069,4.5,122
33044,40,1,3.5,11
33045,40,2,3.0,104
33047,40,10,4.0,66
33048,40,16,4.5,197
33049,40,19,3.5,177
33051,40,32,4.0,31
33052,40,39,3.0,121
33054,40,47,5.0,15
33061,40,104,5.0,139
33064,40,141,3.0,183
33066,40,150,4.5,17
33067,40,153,4.0,59
33073,40,208,2.5,95
33076,40,223,5.0,120
33077,40,231,5.0,62
33079,40,260,4.5,5
33083,40,296,4.5,2
33084,40,316,2.5,55
33088,40,344,4.5,40
33089,40,356,4.0,0
33091,40,364,3.5,32
33092,40,367,3.0,42
33094,40,377,2.5,34
33095,40,410,3.5,191
33103,40,480,4.0,6
33104,40,500,3.5,48
33113,40,551,3.5,155
33116,40,586,4.0,93
33117,40,588,4.0,27
33118,40,589,4.0,8
33119,40,590,2.0,38
33121,40,595,2.5,46
33123,40,608,4.5,28
33124,40,648,3.5,39
33127,40,733,4.0,84
33130,40,780,3.0,16
33134,40,788,3.5,199
33139,40,919,3.0,156
33149,40,1036,3.0,47
33151,40,1073,5.0,90
33154,40,1097,4.0,82
33155,40,1136,5.0,60
33156,40,1193,4.0,65
33158,40,1196,5.0,12
33159,40,1197,4.5,52
33160,40,1198,4.0,18
33162,40,1206,4.0,86
33164,40,1210,5.0,20
33165,40,1220,4.0,189
33166,40,1222,5.0,128
33169,40,1240,4.0,69
33170,40,1246,4.0,184
33173,40,1258,4.0,106
33174,40,1259,4.0,165
33176,40,1265,4.0,50
33177,40,1270,4.0,33
33181,40,1291,4.5,56
33183,40,1356,4.0,166
33186,40,1387,3.5,168
33187,40,1391,2.5,182
33194,40,1517,4.0,134
33195,40,1527,4.5,94
33199,40,1580,3.5,37
33205,40,1704,4.0,53
33206,40,1721,1.5,58
33207,40,1732,5.0,116
33213,40,1923,2.5,118
33216,40,1961,4.0,149
33217,40,1968,4.0,98
33222,40,2011,4.0,181
33223,40,2012,2.5,173
33234,40,2115,4.0,111
33243,40,2174,4.0,163
33252,40,2329,4.5,72
33254,40,2355,3.0,161
33263,40,2502,5.0,150
33267,40,2571,4.0,4
33270,40,2617,3.5,178
33271,40,2628,2.5,57
33273,40,2683,4.0,85
33276,40,2706,3.0,126
33278,40,2716,4.0,87
33280,40,2797,4.0,164
33282,40,2858,4.0,14
33284,40,2916,4.0,174
33285,40,2918,4.5,110
33287,40,2959,4.0,10
33290,40,2987,3.0,142
33291,40,2997,4.0,138
33322,40,3578,4.0,35
33330,40,3793,3.5,63
33335,40,3897,4.5,195
33338,40,3948,4.0,167
33341,40,4011,4.5,154
33344,40,4022,2.5,136
33346,40,4027,4.0,151
33360,40,4306,4.0,36
33380,40,4878,3.5,109
33381,40,4886,4.0,67
33382,40,4896,3.5,115
33383,40,4963,4.5,91
33387,40,4993,4.0,19
33388,40,4995,4.5,81
33395,40,5218,4.0,186
33398,40,5349,4.0,83
33400,40,5378,3.5,159
33402,40,5418,4.0,100
33404,40,5445,3.0,88
33419,40,5816,2.5,129
33421,40,5952,4.0,25
33423,40,5989,4.5,97
33432,40,6365,3.0,148
33434,40,6377,4.0,54
33439,40,6539,4.5,44
33451,40,6874,3.5,70
33461,40,7153,4.5,26
33470,40,7361,4.5,71
33475,40,8360,4.0,160
33476,40,8368,4.0,153
33503,40,33794,4.5,92
33528,40,48516,4.5,114
33529,40,48780,4.0,170
33898,18,1,3.5,11
33899,18,2,4.0,104
33900,18,10,3.0,66
33901,18,39,3.0,121
33902,18,47,4.5,15
33904,18,104,3.5,139
33905,18,110,4.5,7
33907,18,150,4.5,17
33908,18,165,3.5,49
33909,18,185,3.0,99
33910,18,231,3.0,62
33912,18,260,4.5,5
33913,18,296,5.0,2
33916,18,318,5.0,1
33917,18,356,4.0,0
33918,18,364,3.5,32
33919,18,377,3.5,34
33920,18,480,3.0,6
33921,18,500,4.0,48
33922,18,527,4.5,9
33924,18,551,3.5,155
33925,18,586,3.0,93
33926,18,588,3.0,27
33927,18,589,4.0,8
33929,18,595,3.0,46
33931,18,597,3.5,61
33932,18,648,3.0,39
33936,18,736,3.0,80
33939,18,780,3.5,16
33941,18,858,4.0,21
33942,18,919,4.0,156
33950,18,1036,4.5,47
33951,18,1073,4.0,90
33952,18,1097,4.0,82
33953,18,1136,3.5,60
33955,18,1196,4.5,12
33956,18,1197,4.0,52
33957,18,1198,4.5,18
33958,18,1210,5.0,20
33959,18,1240,4.5,69
33960,18,1258,3.5,106
33961,18,1265,4.0,50
33962,18,1270,3.0,33
33963,18,1291,3.5,56
33968,18,1387,3.5,168
33971,18,1580,3.5,37
33974,18,1682,4.5,77
33978,18,1721,4.5,58
33982,18,1917,4.5,158
33983,18,1923,3.0,118
33985,18,1961,4.0,149
33991,18,2028,5.0,24
34000,18,2115,3.5,111
34005,18,2329,5.0,72
34006,18,2355,3.5,161
34013,18,2571,4.5,4
34014,18,2617,3.0,178
34015,18,2628,4.0,57
34018,18,2706,3.5,126
34019,18,2716,3.0,87
34022,18,2762,5.0,29
34023,18,2791,3.0,179
34024,18,2797,3.5,164
34028,18,2918,3.5,110
34029,18,2959,4.5,10
34030,18,3114,3.0,144
34031,18,3147,5.0,101
34042,18,3578,5.0,35
34050,18,3793,4.0,63
34055,18,3897,4.0,195
34058,18,3948,4.0,167
34059,18,3949,4.5,146
34065,18,3996,3.0,103
34072,18,4022,4.0,136
34075,18,4027,3.5,151
34079,18,4226,5.0,41
34083,18,4306,4.0,36
34113,18,4886,4.0,67
34115,18,4896,3.5,115
34117,18,4963,4.0,91
34121,18,4993,3.5,19
34122,18,4995,4.0,81
34131,18,5218,3.5,186
34138,18,5349,4.5,83
34139,18,5378,4.0,159
34142,18,5418,4.0,100
34143,18,5445,4.5,88
34165,18,5816,3.0,129
34172,18,5952,4.0,25
34174,18,5989,4.0,97
34202,18,6365,4.0,148
34205,18,6377,4.0,54
34214,18,6539,4.5,44
34234,18,6874,3.0,70
34250,18,7153,4.0,26
34270,18,7361,4.0,71
34277,18,7438,3.0,105
34285,18,8360,3.0,160
34288,18,8368,2.5,153
34336,18,8961,4.0,78
34385,18,32587,4.5,193
34406,18,33794,4.5,92
34485,18,44191,5.0,137
34535,18,48516,4.5,114
34541,18,48780,4.5,170
34640,18,58559,5.0,43
34649,18,59315,4.5,152
34656,18,60069,3.5,122
34701,18,68157,4.5,175
34706,18,68954,4.5,119
34741,18,72998,4.0,145
34749,18,79132,5.0,51
36374,10,1,4.0,11
36375,10,2,4.0,104
36376,10,19,3.5,177
36378,10,32,5.0,31
36379,10,47,5.0,15
36381,10,50,4.0,13
36385,10,104,3.5,139
36386,10,110,5.0,7
36387,10,111,4.5,123
36390,10,150,2.5,17
36393,10,208,3.5,95
36394,10,253,4.0,107
36395,10,260,5.0,5
36397,10,293,5.0,64
36398,10,296,4.0,2
36399,10,318,4.5,1
36400,10,344,3.5,40
36401,10,356,4.5,0
36402,10,364,5.0,32
36403,10,367,4.0,42
36405,10,377,4.0,34
36406,10,380,4.0,30
36409,10,434,3.5,132
36411,10,457,4.5,22
36412,10,480,4.0,6
36415,10,500,3.5,48
36417,10,527,4.5,9
36418,10,541,4.0,79
36419,10,588,4.0,27
36420,10,589,4.0,8
36421,10,593,4.0,3
36422,10,595,4.0,46
36423,10,608,4.5,28
36424,10,648,3.5,39
36426,10,733,4.0,84
