,userId,movieId,rating,movie_idx
21262,31,1641,1.0,377
21263,31,1653,2.0,185
21266,31,1682,4.0,77
21269,31,1704,4.0,53
21270,31,1721,4.0,58
21272,31,1729,4.0,470
21282,31,1961,4.0,149
21284,31,2000,4.0,230
21285,31,2006,3.0,333
21286,31,2019,4.0,461
21289,31,2028,5.0,24
21293,31,2076,3.0,493
21295,31,2078,4.0,405
21297,31,2194,4.0,288
21299,31,2268,4.0,364
21305,31,2353,4.0,271
21311,31,2470,4.0,365
21315,31,2529,3.0,375
21316,31,2542,4.0,272
21318,31,2571,4.0,4
21321,31,2617,2.0,178
21323,31,2628,4.0,57
21324,31,2640,3.0,318
21326,31,2683,0.5,85
21328,31,2700,1.0,223
21330,31,2712,1.0,409
21331,31,2716,4.0,87
21333,31,2763,4.0,462
21336,31,2797,4.0,164
21340,31,2858,4.0,14
21346,31,2947,4.0,406
21365,31,3147,3.5,101
21370,31,3175,2.5,232
21389,31,3408,3.0,254
21392,31,3471,4.0,332
21398,31,3578,4.0,35
21400,31,3623,3.0,220
21406,31,3717,4.0,323
21410,31,3751,3.0,215
21411,31,3753,4.0,267
21421,31,3948,2.5,167
21430,31,4011,3.0,154
21431,31,4014,4.0,476
21432,31,4018,4.0,396
21434,31,4022,4.0,136
21435,31,4025,4.0,299
21436,31,4027,2.0,151
21439,31,4034,4.0,255
21451,31,4226,3.0,41
21457,31,4306,3.0,36
21468,31,4447,3.5,294
21483,31,4776,4.0,434
21489,31,4848,4.0,435
21495,31,4886,4.0,67
21497,31,4896,3.0,115
21502,31,4963,3.0,91
21505,31,4993,3.0,19
21507,31,4995,5.0,81
21508,31,5010,4.0,448
21513,31,5060,4.0,492
21523,31,5218,4.0,186
21530,31,5299,5.0,334
21534,31,5349,3.5,83
21539,31,5378,4.0,159
21542,31,5418,4.0,100
21545,31,5445,3.0,88
21547,31,5464,4.0,456
21549,31,5481,1.0,285
21565,31,5902,3.0,496
21569,31,5952,4.0,25
21572,31,5989,4.0,97
21584,31,6373,3.5,249
21585,31,6377,4.0,54
21586,31,6378,5.0,345
21592,31,6539,3.5,44
21604,31,6870,3.5,425
21605,31,6874,2.0,70
21609,31,6934,3.0,211
21616,31,7143,3.5,310
21618,31,7153,5.0,26
21634,31,8529,3.5,480
21635,31,8665,3.5,234
21637,31,8961,4.5,78
21643,31,30707,4.5,427
21644,31,30749,3.0,465
21653,31,33166,4.5,449
21654,31,33493,4.0,214
21656,31,33679,3.0,340
21657,31,34048,3.0,440
21669,31,41566,4.0,316
21682,31,47099,3.5,497
21684,31,48516,3.0,114
21685,31,49272,4.0,202
21687,31,49530,4.0,416
22684,63,1,4.0,11
22685,63,11,3.0,257
22686,63,17,4.0,275
22687,63,19,3.0,177
22688,63,21,5.0,172
22689,63,25,4.0,226
22690,63,34,4.0,74
22691,63,39,1.0,121
22693,63,47,3.5,15
22694,63,50,4.0,13
22697,63,62,2.0,208
22699,63,111,4.0,123
22700,63,150,4.0,17
22702,63,185,3.0,99
22703,63,223,4.0,120
22704,63,235,4.0,252
22705,63,260,1.0,5
22706,63,288,4.0,157
22707,63,296,5.0,2
22708,63,300,3.5,200
22709,63,318,4.5,1
22710,63,344,3.0,40
22712,63,356,3.0,0
22713,63,357,3.0,124
22714,63,367,3.0,42
22715,63,370,3.5,349
22719,63,440,3.0,227
22720,63,457,3.5,22
22722,63,480,3.0,6
22724,63,500,2.0,48
22727,63,539,3.0,117
22728,63,541,4.0,79
22730,63,586,2.0,93
22731,63,587,3.0,96
22732,63,590,3.5,38
22733,63,593,4.0,3
22734,63,597,4.0,61
22735,63,608,5.0,28
22736,63,648,3.5,39
22737,63,661,4.0,451
22738,63,708,3.0,348
22739,63,750,5.0,143
22742,63,778,4.0,130
22748,63,858,5.0,21
22752,63,904,5.0,190
22754,63,908,5.0,366
22755,63,910,5.0,439
22756,63,912,5.0,135
22759,63,919,4.0,156
22763,63,923,5.0,259
22764,63,924,4.5,108
22771,63,953,3.5,361
22775,63,1028,3.0,248
22776,63,1035,4.5,298
22782,63,1079,4.0,247
22783,63,1080,2.5,171
22785,63,1089,4.0,68
22787,63,1097,3.0,82
22789,63,1136,5.0,60
22794,63,1193,4.0,65
22795,63,1198,4.0,18
22796,63,1199,5.0,338
22798,63,1206,5.0,86
22799,63,1207,4.0,355
22800,63,1208,4.0,113
22803,63,1213,4.0,75
22805,63,1219,4.5,194
22806,63,1220,3.0,189
22807,63,1221,4.0,73
22808,63,1222,4.5,128
22810,63,1225,4.5,225
22812,63,1230,5.0,356
22813,63,1234,4.0,296
22817,63,1247,5.0,213
22820,63,1252,4.0,343
22826,63,1265,5.0,50
22828,63,1270,3.5,33
22830,63,1276,4.0,370
22831,63,1278,3.0,260
22833,63,1282,3.5,404
22835,63,1288,4.0,280
22837,63,1291,3.5,56
22841,63,1304,3.0,308
22842,63,1307,3.5,187
22844,63,1358,4.0,481
22845,63,1387,3.5,168
22846,63,1393,2.0,188
22847,63,1394,4.0,358
22851,63,1485,3.0,237
22853,63,1517,3.0,134
22854,63,1580,3.0,37
22859,63,1617,5.0,141
22860,63,1639,3.5,424
22861,63,1641,4.0,377
22863,63,1682,3.5,77
22867,63,1704,4.0,53
22869,63,1721,3.0,58
22870,63,1729,4.0,470
22871,63,1732,3.0,116
22874,63,1784,3.0,147
22881,63,1921,2.5,486
22882,63,1923,4.0,118
22885,63,1954,3.5,292
22887,63,1961,4.0,149
22891,63,1968,3.5,98
22892,63,2000,3.0,230
22893,63,2019,5.0,461
22894,63,2054,2.0,264
22898,63,2076,5.0,493
22899,63,2080,1.0,384
22900,63,2081,3.0,276
22902,63,2100,3.0,431
22906,63,2115,3.5,111
22910,63,2144,3.0,458
22911,63,2174,3.0,163
22913,63,2194,3.0,288
22918,63,2268,3.0,364
22923,63,2302,3.0,347
22924,63,2321,4.0,326
22932,63,2395,3.5,374
22933,63,2396,4.0,162
22934,63,2406,4.0,392
22938,63,2571,3.0,4
22939,63,2599,4.0,378
22941,63,2617,3.5,178
22942,63,2657,3.0,303
22943,63,2683,3.0,85
22944,63,2692,5.0,231
22945,63,2712,4.0,409
22946,63,2716,3.0,87
22953,63,2791,3.5,179
22956,63,2797,3.0,164
22957,63,2858,4.5,14
22960,63,2918,3.0,110
22965,63,2947,2.0,406
22968,63,2987,3.0,142
22970,63,2997,5.0,138
22986,63,3114,3.5,144
22991,63,3160,4.0,420
22994,63,3175,4.5,232
22995,63,3176,4.0,453
23003,63,3408,4.5,254
23007,63,3471,3.0,332
23009,63,3481,4.5,233
23016,63,3578,3.5,35
23019,63,3751,3.5,215
23021,63,3897,4.0,195
23022,63,3911,3.5,410
23023,63,3996,3.5,103
23024,63,4014,1.5,476
23025,63,4027,4.0,151
23028,63,4226,4.5,41
23030,63,4262,3.5,278
23037,63,4973,4.0,89
23038,63,4979,4.5,270
23040,63,5060,4.0,492
23050,63,5902,4.5,496
23052,63,5991,4.5,457
23058,63,6377,4.0,54
23061,63,6539,4.0,44
23065,63,6711,4.5,238
23226,55,1,4.0,11
23227,55,2,4.0,104
23228,55,6,2.0,127
23229,55,10,1.0,66
23231,55,32,5.0,31
23232,55,34,5.0,74
23233,55,44,3.0,498
23234,55,47,5.0,15
23235,55,50,4.0,13
23241,55,95,1.0,192
23242,55,110,4.0,7
23243,55,111,5.0,123
23245,55,150,5.0,17
23246,55,153,3.0,59
23247,55,158,3.0,309
23248,55,165,3.0,49
23249,55,173,3.0,314
23251,55,185,1.0,99
23259,55,253,3.0,107
23261,55,260,5.0,5
23262,55,288,5.0,157
23263,55,293,1.0,64
23264,55,296,5.0,2
23266,55,316,2.0,55
23267,55,329,1.0,112
23269,55,353,5.0,293
23270,55,356,3.0,0
23271,55,364,5.0,32
23273,55,367,5.0,42
23274,55,368,2.0,236
23276,55,377,3.0,34
23278,55,420,1.0,346
23280,55,434,3.0,132
23281,55,435,1.0,304
23282,55,442,2.0,205
23283,55,457,2.0,22
23284,55,466,4.0,330
23285,55,480,2.0,6
23286,55,485,0.5,411
23288,55,527,5.0,9
23290,55,541,5.0,79
23292,55,551,5.0,155
23293,55,587,3.0,96
23294,55,589,5.0,8
23295,55,592,4.0,23
23296,55,593,2.0,3
23297,55,594,5.0,218
23298,55,595,3.0,46
23299,55,596,4.0,328
23300,55,608,5.0,28
23303,55,648,1.0,39
23304,55,653,4.0,290
23305,55,661,4.0,451
23307,55,673,2.0,403
23309,55,733,1.0,84
23310,55,736,1.0,80
23312,55,778,5.0,130
23313,55,780,1.0,16
23314,55,786,1.0,301
23315,55,788,1.0,199
23320,55,858,5.0,21
23322,55,903,4.0,331
23323,55,904,4.0,190
23324,55,908,3.0,366
23325,55,924,5.0,108
23331,55,1028,4.0,248
23335,55,1035,2.0,298
23336,55,1036,2.0,47
23340,55,1090,5.0,302
23341,55,1092,3.0,473
23342,55,1097,3.0,82
23346,55,1127,2.0,306
23351,55,1196,4.0,12
23352,55,1198,3.0,18
23353,55,1199,5.0,338
23354,55,1200,1.0,76
23355,55,1208,5.0,113
23356,55,1210,5.0,20
23357,55,1213,4.0,75
23358,55,1214,2.0,45
23359,55,1219,3.0,194
23360,55,1221,5.0,73
23361,55,1222,4.0,128
23362,55,1225,2.0,225
23363,55,1240,4.0,69
23365,55,1258,2.5,106
23366,55,1265,2.0,50
23367,55,1270,5.0,33
23368,55,1275,3.0,460
23370,55,1288,4.0,280
23371,55,1291,3.0,56
23373,55,1307,4.0,187
23374,55,1320,5.0,490
23378,55,1356,2.0,166
23379,55,1370,2.0,266
23383,55,1374,1.0,312
23386,55,1377,3.0,329
23389,55,1387,2.0,168
23390,55,1391,4.0,182
23391,55,1393,1.0,188
23398,55,1527,3.0,94
23399,55,1552,1.0,336
23401,55,1573,1.0,216
23402,55,1580,2.0,37
23403,55,1584,1.0,198
23411,55,1610,3.0,169
23415,55,1645,3.0,433
23416,55,1653,5.0,185
23418,55,1676,1.0,206
23425,55,1748,5.0,472
23432,55,1917,1.0,158
23446,55,1994,4.0,487
23447,55,1997,5.0,417
23448,55,2000,4.0,230
23449,55,2002,4.0,499
23451,55,2005,2.0,363
23452,55,2006,1.0,333
23453,55,2011,4.0,181
23454,55,2012,4.0,173
23459,55,2028,5.0,24
23463,55,2054,2.0,264
23465,55,2078,4.0,405
23466,55,2081,5.0,276
23470,55,2115,3.0,111
23477,55,2174,2.0,163
23478,55,2194,3.0,288
23485,55,2324,5.0,176
23487,55,2329,3.0,72
23490,55,2353,1.0,271
23495,55,2396,1.0,162
23513,55,2470,2.0,365
23515,55,2529,3.0,375
23520,55,2571,4.0,4
23522,55,2617,1.0,178
23523,55,2628,2.0,57
23524,55,2640,4.0,318
23525,55,2641,2.0,452
23528,55,2657,3.0,303
23530,55,2699,3.0,414
23531,55,2700,1.5,223
23532,55,2701,1.0,412
23533,55,2706,2.0,126
23534,55,2710,5.0,297
23535,55,2716,4.0,87
23536,55,2717,4.0,478
23539,55,2762,5.0,29
23543,55,2791,4.0,179
23549,55,2858,5.0,14
23550,55,2916,4.0,174
23551,55,2918,2.0,110
23553,55,2959,4.5,10
23555,55,2985,4.0,253
23557,55,2987,4.0,142
23558,55,2997,5.0,138
23562,55,3081,5.0,313
23566,55,3114,2.0,144
23567,55,3147,4.0,101
23568,55,3160,4.5,420
23581,55,3408,4.0,254
23587,55,3471,3.0,332
23589,55,3527,4.0,320
23591,55,3578,5.0,35
23595,55,3623,2.0,220
23606,55,3751,5.0,215
23607,55,3785,5.0,442
23608,55,3793,1.0,63
23618,55,3948,4.5,167
23621,55,3994,4.0,241
23622,55,3996,5.0,103
23623,55,4011,4.5,154
23626,55,4034,5.0,255
23631,55,4246,4.0,284
23632,55,4306,4.0,36
23635,55,4370,4.0,380
23639,55,4643,0.5,455
23644,55,4979,4.5,270
23645,55,4993,2.0,19
23647,55,5349,0.5,83
23648,55,5445,4.5,88
23649,55,5459,1.5,322
23650,55,5502,4.0,305
23652,55,5952,1.5,25
23653,55,5991,5.0,457
23658,55,6365,2.0,148
23662,55,7153,5.0,26
24321,97,1,4.5,11
24322,97,2,4.0,104
24323,97,3,5.0,418
24324,97,5,5.0,454
24325,97,7,4.5,394
24326,97,11,4.0,257
24327,97,34,4.0,74
24328,97,39,3.5,121
24329,97,48,3.5,268
24331,97,62,5.0,208
24333,97,104,5.0,139
24334,97,150,4.5,17
24335,97,185,4.0,99
24336,97,208,3.5,95
24337,97,216,3.5,450
24338,97,231,4.5,62
24340,97,317,5.0,201
24341,97,318,5.0,1
24342,97,333,4.5,436
24343,97,339,4.0,140
24344,97,344,3.5,40
24345,97,356,4.5,0
24346,97,364,4.5,32
24347,97,377,4.5,34
24348,97,440,4.0,227
24350,97,457,4.0,22
24351,97,480,4.0,6
24352,97,500,5.0,48
24354,97,527,5.0,9
24355,97,539,4.5,117
24357,97,586,5.0,93
24358,97,588,5.0,27
24359,97,594,4.5,218
24360,97,595,5.0,46
24361,97,597,4.0,61
24364,97,661,4.0,451
24366,97,736,4.0,80
24367,97,783,4.0,477
24368,97,788,4.5,199
24370,97,899,5.0,475
24373,97,919,5.0,156
24375,97,953,5.0,361
24377,97,1028,5.0,248
24379,97,1035,5.0,298
24381,97,1073,5.0,90
24382,97,1080,3.0,171
24385,97,1097,4.0,82
24386,97,1136,5.0,60
24387,97,1197,4.0,52
24388,97,1220,4.0,189
24389,97,1246,5.0,184
24390,97,1265,4.0,50
24391,97,1270,4.0,33
24392,97,1282,4.0,404
24393,97,1288,4.0,280
24394,97,1302,4.5,376
24395,97,1307,4.0,187
24397,97,1367,3.0,485
24398,97,1380,4.5,269
24400,97,1393,5.0,188
24401,97,1407,4.0,258
24404,97,1517,4.0,134
24406,97,1580,3.5,37
24408,97,1682,5.0,77
24409,97,1721,5.0,58
24410,97,1777,4.0,373
24412,97,1923,4.0,118
24414,97,1961,4.5,149
24417,97,2011,4.5,181
24418,97,2012,4.5,173
24420,97,2028,5.0,24
24421,97,2054,3.0,264
24423,97,2081,4.0,276
24426,97,2321,4.5,326
24429,97,2502,5.0,150
24431,97,2571,4.5,4
24433,97,2617,3.0,178
24434,97,2628,4.0,57
24435,97,2683,5.0,85
24436,97,2706,5.0,126
24437,97,2710,4.0,297
24439,97,2762,4.0,29
24440,97,2791,4.5,179
24443,97,2804,5.0,390
24445,97,3033,4.0,337
24446,97,3114,4.5,144
24447,97,3147,4.5,101
24449,97,3160,5.0,420
24454,97,3408,4.5,254
24455,97,3421,4.0,315
24459,97,3552,4.5,428
24466,97,3911,4.5,410
24468,97,3948,5.0,167
24471,97,4018,4.5,396
24472,97,4022,4.5,136
24473,97,4025,4.0,299
24479,97,4246,4.0,284
24480,97,4306,5.0,36
24481,97,4308,5.0,385
24493,97,4886,5.0,67
24495,97,4896,4.5,115
24499,97,4963,4.5,91
24502,97,4993,4.5,19
24504,97,4995,4.5,81
24510,97,5218,4.0,186
24514,97,5299,4.5,334
24515,97,5349,4.0,83
24517,97,5378,4.5,159
24521,97,5445,4.0,88
24522,97,5459,3.0,322
24523,97,5464,4.5,456
24525,97,5481,4.5,285
24526,97,5502,4.0,305
24530,97,5816,4.5,129
24536,97,5952,4.5,25
24538,97,5989,5.0,97
24539,97,5991,5.0,457
24552,97,6365,4.0,148
24553,97,6373,4.5,249
24554,97,6377,5.0,54
24555,97,6378,3.5,345
24557,97,6539,4.5,44
24564,97,6711,4.5,238
24566,97,6874,3.0,70
24573,97,7143,4.5,310
24574,97,7147,4.0,263
24576,97,7153,5.0,26
24584,97,8360,5.0,160
24585,97,8529,4.0,480
24586,97,8641,5.0,372
24587,97,8644,2.5,324
24588,97,8665,3.5,234
24900,16,1,5.0,11
24901,16,2,3.5,104
24902,16,7,1.0,394
24903,16,11,3.0,257
24904,16,16,3.0,197
24905,16,19,2.0,177
24907,16,39,4.0,121
24908,16,47,4.5,15
24909,16,48,3.0,268
24910,16,50,4.0,13
24912,16,104,2.5,139
24914,16,150,4.0,17
24915,16,153,3.0,59
24917,16,158,3.0,309
24918,16,161,3.5,125
24919,16,185,2.5,99
24920,16,216,2.0,450
24921,16,223,2.5,120
24922,16,235,3.0,252
24926,16,253,4.0,107
24928,16,260,2.5,5
24930,16,296,5.0,2
24931,16,317,4.5,201
24932,16,318,5.0,1
24933,16,337,2.5,219
24934,16,339,4.0,140
24936,16,344,4.0,40
24939,16,356,5.0,0
24941,16,364,4.0,32
24942,16,367,3.0,42
24943,16,377,3.0,34
24944,16,380,3.0,30
24945,16,410,2.5,191
24946,16,454,2.5,133
24948,16,480,3.5,6
24949,16,500,5.0,48
24950,16,508,3.5,281
24951,16,520,4.0,261
24952,16,527,4.5,9
24953,16,539,3.5,117
24955,16,551,4.0,155
24956,16,552,3.0,317
24958,16,586,3.0,93
24959,16,587,3.5,96
24960,16,588,4.0,27
24961,16,592,3.0,23
24962,16,593,5.0,3
24963,16,594,4.0,218
24964,16,595,5.0,46
24965,16,596,3.0,328
24966,16,597,4.5,61
24967,16,608,4.0,28
24969,16,648,4.0,39
24970,16,653,2.5,290
24971,16,661,3.0,451
24972,16,673,3.0,403
24975,16,736,4.0,80
24976,16,750,4.0,143
24978,16,780,3.5,16
24979,16,783,2.5,477
24980,16,788,0.5,199
24983,16,858,5.0,21
24985,16,899,5.0,475
24988,16,903,4.0,331
24989,16,904,5.0,190
24993,16,910,5.0,439
24995,16,912,5.0,135
25000,16,919,5.0,156
25003,16,923,2.5,259
25004,16,924,1.5,108
25011,16,953,4.5,361
25018,16,1028,4.0,248
25024,16,1035,2.5,298
25025,16,1036,4.0,47
25028,16,1073,5.0,90
25032,16,1089,4.0,68
25035,16,1097,3.0,82
25037,16,1136,4.5,60
25038,16,1148,4.0,381
25041,16,1193,4.0,65
25042,16,1196,3.0,12
25043,16,1197,5.0,52
25044,16,1198,3.5,18
25045,16,1203,4.5,367
25046,16,1206,1.0,86
25047,16,1207,5.0,355
25048,16,1210,3.0,20
25050,16,1213,4.0,75
25051,16,1214,2.5,45
25052,16,1219,5.0,194
25053,16,1220,3.0,189
25054,16,1221,4.0,73
25056,16,1225,3.0,225
25060,16,1247,5.0,213
25062,16,1252,4.0,343
25064,16,1258,4.0,106
25066,16,1265,4.0,50
25067,16,1270,5.0,33
25070,16,1275,1.5,460
25071,16,1282,4.0,404
25073,16,1288,3.5,280
25074,16,1291,3.0,56
25076,16,1302,3.0,376
25077,16,1307,3.5,187
25082,16,1367,2.5,485
25083,16,1370,3.5,266
25084,16,1377,3.0,329
25085,16,1380,3.5,269
25086,16,1387,3.0,168
25087,16,1393,3.0,188
25088,16,1394,2.0,358
25089,16,1407,4.0,258
25095,16,1517,3.0,134
25096,16,1527,2.5,94
25097,16,1544,2.5,277
25098,16,1552,2.0,336
25100,16,1573,3.5,216
25101,16,1580,3.5,37
25104,16,1653,3.0,185
25105,16,1682,3.5,77
25108,16,1704,5.0,53
25109,16,1721,5.0,58
25110,16,1732,3.0,116
25117,16,1923,1.0,118
25127,16,1961,5.0,149
25129,16,1968,3.5,98
25130,16,1994,4.0,487
25131,16,1997,3.5,417
25132,16,2005,2.5,363
25133,16,2006,3.0,333
25136,16,2011,4.0,181
25137,16,2012,3.0,173
25143,16,2054,2.5,264
25145,16,2078,3.0,405
25146,16,2080,4.0,384
25147,16,2081,3.5,276
25153,16,2115,3.0,111
25157,16,2144,2.5,458
25161,16,2174,4.0,163
25163,16,2194,2.5,288
25166,16,2291,2.0,207
25168,16,2302,3.0,347
25171,16,2321,3.0,326
25173,16,2353,3.0,271
25174,16,2355,3.0,161
25179,16,2396,5.0,162
25180,16,2406,2.0,392
25182,16,2424,3.0,438
25185,16,2502,3.0,150
25188,16,2571,3.0,4
25189,16,2572,4.5,397
25191,16,2617,3.5,178
25192,16,2628,2.0,57
25194,16,2657,3.0,303
25195,16,2671,3.5,379
25196,16,2683,1.0,85
25198,16,2692,3.5,231
25199,16,2694,2.5,466
25200,16,2701,2.0,412
25201,16,2706,2.5,126
25202,16,2716,4.0,87
25203,16,2717,3.0,478
25212,16,2791,3.0,179
25213,16,2797,5.0,164
25214,16,2804,5.0,390
25217,16,2858,4.0,14
25220,16,2918,4.0,110
25221,16,2959,4.0,10
25222,16,2987,4.5,142
25223,16,2997,3.0,138
25226,16,3052,4.0,210
25227,16,3081,3.0,313
25232,16,3114,3.5,144
25235,16,3175,2.0,232
25236,16,3176,3.0,453
25246,16,3408,4.0,254
25252,16,3489,5.0,407
25255,16,3535,4.0,341
25262,16,3623,3.5,220
25266,16,3717,3.0,323
25267,16,3753,3.5,267
25269,16,3785,3.0,442
25270,16,3793,4.5,63
25277,16,3897,3.0,195
25280,16,3948,4.0,167
25283,16,3977,3.0,242
25289,16,4014,3.0,476
25291,16,4018,3.0,396
25292,16,4022,3.0,136
25293,16,4025,3.5,299
25294,16,4027,3.0,151
25300,16,4246,3.5,284
25303,16,4306,4.0,36
25304,16,4308,4.0,385
25310,16,4447,4.0,294
25316,16,4720,3.0,388
25318,16,4886,5.0,67
25319,16,4896,5.0,115
25321,16,4963,4.0,91
25322,16,4979,3.5,270
25324,16,4993,2.0,19
25326,16,4995,4.0,81
25331,16,5218,3.0,186
25336,16,5349,3.5,83
25337,16,5378,2.5,159
25339,16,5418,3.5,100
25342,16,5445,5.0,88
25344,16,5459,2.5,322
25345,16,5481,1.0,285
25347,16,5502,4.0,305
25350,16,5679,2.5,483
25351,16,5816,5.0,129
25353,16,5952,2.0,25
25354,16,5956,3.5,387
25357,16,5989,4.5,97
25358,16,5991,4.0,457
25359,16,6016,3.5,235
25367,16,6333,3.5,228
25369,16,6365,2.5,148
25370,16,6373,3.0,249
25371,16,6377,4.0,54
25372,16,6378,4.5,345
25379,16,6539,5.0,44
25387,16,6711,4.0,238
25392,16,6863,3.5,282
25393,16,6870,4.0,425
25395,16,6874,3.5,70
25398,16,6934,1.5,211
25400,16,6942,5.0,339
25415,16,7153,2.0,26
25425,16,7293,4.0,479
25427,16,7361,4.0,71
25432,16,7438,3.0,105
25438,16,8360,4.0,160
25439,16,8368,3.5,153
25442,16,8464,4.5,447
25444,16,8529,3.0,480
25448,16,8636,3.0,212
25449,16,8665,4.0,234
25461,16,8961,4.0,78
25480,16,30707,5.0,427
25481,16,30749,4.0,465
25482,16,30793,2.5,325
25491,16,33166,4.0,449
25492,16,33493,3.0,214
25496,16,33679,3.0,340
25497,16,33794,4.0,92
25499,16,34048,3.0,440
25501,16,34162,3.0,360
25503,16,35836,1.5,239
25513,16,40815,3.5,250
25517,16,41566,3.0,316
25527,16,44191,5.0,137
25535,16,45447,3.5,459
25536,16,45499,4.0,422
25541,16,45722,3.0,245
25545,16,46578,4.5,221
25553,16,48394,4.0,204
25555,16,48516,4.0,114
25557,16,48780,4.5,170
25561,16,49530,4.0,416
25564,16,50872,4.0,243
25567,16,51662,2.0,209
25576,16,52973,3.5,426
25578,16,53125,4.5,382
25583,16,54001,5.0,362
25587,16,54286,4.0,203
25598,16,56367,4.5,286
25610,16,58559,5.0,43
25614,16,59315,3.5,152
25618,16,59784,4.0,402
25629,16,63082,2.5,251
25652,16,68157,3.5,175
25654,16,68954,4.0,119
25655,16,69122,4.0,229
25660,16,69844,5.0,350
25663,16,70286,2.5,287
25670,16,71535,5.0,408
25678,16,72998,2.5,145
25680,16,73017,4.5,351
25684,16,74458,5.0,273
25687,16,76093,5.0,415
25690,16,77561,3.5,484
25692,16,78499,5.0,389
25697,16,79132,5.0,51
25703,16,80463,4.0,371
25709,16,81834,5.0,489
25710,16,81845,5.0,352
25731,16,88125,5.0,446
25739,16,89745,4.0,262
25747,16,91500,4.5,399
25748,16,91529,4.0,224
25771,16,99114,3.5,246
25787,16,109374,3.0,423
25796,16,112852,5.0,342
25799,16,116797,4.0,445
26092,12,1,4.0,11
26093,12,6,4.5,127
26094,12,10,3.5,66
26096,12,16,5.0,197
26097,12,17,4.0,275
26099,12,21,2.5,172
26101,12,25,4.5,226
26104,12,32,4.0,31
26105,12,36,4.5,274
26107,12,44,1.5,498
26109,12,47,4.0,15
26110,12,50,4.5,13
26112,12,70,4.5,383
26119,12,104,3.0,139
26120,12,110,3.5,7
26121,12,111,4.5,123
26122,12,112,3.5,494
26123,12,141,4.0,183
26124,12,150,2.5,17
26125,12,153,3.5,59
26126,12,161,3.0,125
26128,12,163,3.5,279
26129,12,165,3.0,49
26132,12,172,3.5,413
26133,12,173,3.5,314
26136,12,185,3.0,99
26141,12,223,4.5,120
26143,12,231,0.5,62
26144,12,235,4.5,252
26147,12,253,3.0,107
26148,12,260,3.5,5
26150,12,288,4.5,157
26151,12,293,4.5,64
26152,12,296,5.0,2
26156,12,316,2.5,55
26157,12,318,4.5,1
26159,12,333,3.5,436
26160,12,337,4.0,219
26161,12,339,3.0,140
26164,12,353,4.0,293
26165,12,356,5.0,0
26166,12,370,0.5,349
26168,12,377,2.5,34
26169,12,380,3.0,30
26175,12,442,3.0,205
26176,12,457,3.5,22
26178,12,474,3.5,256
26180,12,480,3.5,6
26185,12,509,3.5,321
26187,12,527,4.0,9
26189,12,541,4.0,79
26191,12,555,3.5,289
26192,12,586,3.5,93
26193,12,589,2.0,8
26194,12,590,4.5,38
26195,12,592,3.5,23
26196,12,593,4.5,3
26197,12,597,3.5,61
26199,12,608,5.0,28
26201,12,648,4.0,39
26202,12,653,2.5,290
26206,12,733,3.0,84
26208,12,745,4.5,468
26209,12,750,5.0,143
26211,12,778,4.5,130
26212,12,780,1.5,16
26213,12,784,2.0,398
26215,12,788,2.0,199
26219,12,858,4.5,21
26223,12,899,5.0,475
26226,12,903,4.5,331
26227,12,904,4.0,190
26228,12,908,4.0,366
26229,12,912,5.0,135
26230,12,919,4.0,156
26231,12,923,3.5,259
26232,12,924,5.0,108
26236,12,1036,4.0,47
26240,12,1073,4.0,90
26241,12,1080,2.0,171
26242,12,1089,5.0,68
26243,12,1090,5.0,302
26245,12,1097,2.0,82
26246,12,1101,3.5,196
26249,12,1127,0.5,306
26251,12,1136,4.0,60
26252,12,1148,4.5,381
26258,12,1193,4.0,65
26259,12,1196,3.0,12
26260,12,1197,3.5,52
26261,12,1198,3.5,18
26262,12,1199,5.0,338
26263,12,1200,4.5,76
26265,12,1206,5.0,86
26266,12,1207,4.5,355
26267,12,1208,5.0,113
26268,12,1210,2.5,20
26269,12,1213,5.0,75
26270,12,1214,4.5,45
26271,12,1215,4.5,432
26273,12,1219,3.0,194
26274,12,1220,3.5,189
26275,12,1221,4.5,73
26276,12,1222,5.0,128
26278,12,1225,4.5,225
26283,12,1240,2.0,69
26287,12,1246,4.5,184
26288,12,1247,3.5,213
26290,12,1252,4.0,343
26293,12,1258,4.5,106
26296,12,1265,4.5,50
26298,12,1270,3.0,33
26302,12,1275,3.5,460
26307,12,1291,3.5,56
26311,12,1302,4.0,376
26312,12,1304,3.5,308
26313,12,1320,4.0,490
26316,12,1358,4.0,481
26318,12,1370,3.5,266
26319,12,1377,4.0,329
26320,12,1391,4.0,182
26321,12,1393,3.5,188
26322,12,1394,4.0,358
26323,12,1396,2.5,491
26324,12,1407,3.5,258
26335,12,1466,4.5,419
26338,12,1500,2.0,335
26339,12,1517,2.0,134
26340,12,1527,4.5,94
26343,12,1544,3.5,277
26345,12,1552,3.0,336
26347,12,1573,3.5,216
26348,12,1580,2.5,37
26349,12,1584,0.5,198
26355,12,1608,2.5,353
26356,12,1610,4.0,169
26359,12,1617,3.5,141
26361,12,1625,4.5,217
26364,12,1641,4.0,377
26366,12,1645,4.5,433
26368,12,1653,3.5,185
26372,12,1676,4.5,206
26373,12,1682,3.0,77
26377,12,1704,4.0,53
26381,12,1729,4.0,470
26383,12,1732,4.5,116
26385,12,1748,4.5,472
26390,12,1784,4.5,147
26406,12,1917,0.5,158
26409,12,1921,4.5,486
26410,12,1923,3.0,118
26415,12,1961,4.0,149
